class,x_avg,y_avg,z_avg,x_std,y_std,z_std
Jogging,5.80205,8.493499999999997,-0.6812897488900004,11.43953285133549,8.243736148033364,5.266623242859714
Jogging,6.589799999999992,8.205149999999993,-0.6767269806299997,10.562342179725485,8.416990651989487,4.983850032143085
Jogging,5.942900000000001,6.888000000000003,0.1090308998499998,10.6574804733671,7.793669960762158,5.05976108131519
Jogging,5.936899999999998,8.470600000000005,-0.5002072529799999,10.55132202010058,8.245197636218402,4.429356379567132
Jogging,6.587400000000006,7.4956,-0.19361326253000002,9.606955041314036,8.395423294957054,4.39591765822397
Jogging,6.272749999999997,8.003950000000003,-0.44402333194000015,9.750290083946503,8.54104014339915,4.302348566255175
Jogging,5.799949999999996,7.147099999999995,0.17543011441999984,9.663702199389862,8.574607692214084,4.740958812321645
Jogging,5.772499999999997,7.431849999999998,-0.26307700824999997,10.849542507085971,8.729571246529877,4.618062566023081
Jogging,5.925000000000003,6.264349999999994,0.27445001569999994,10.445726928044612,8.418201957573393,4.763165478896647
Jogging,6.032800000000001,7.756499999999996,-0.31674119089999975,11.02008062789135,9.031048273294354,5.514647867259761
Jogging,4.693650000000003,7.60334999999999,-0.1912977894200001,10.26970772032019,8.527039774392422,4.6544994115276515
Jogging,6.410050000000001,7.678199999999996,-0.08989429385999997,10.357663513786502,8.420848425248197,4.62697497889803
Jogging,6.40735,6.71985,1.4873419789500002,10.200661052453182,8.407900536678186,5.673088670779724
Jogging,5.937700000000001,8.007000000000005,-0.7342729579700006,10.783398356295331,8.933752158986222,5.027954516802948
Jogging,5.851500000000002,7.348749999999999,-1.2013827730500006,10.532549966364739,8.98470318900254,4.833585894339057
Jogging,5.629750000000001,6.841449999999996,-0.4165102252499999,10.402631356208193,8.636001622139027,5.035045507226107
Jogging,5.800699999999997,7.742750000000001,-0.1148195200299998,10.397914001757265,8.630463861800784,5.41636556666211
Jogging,5.855650000000002,7.970699999999998,-0.7604240185500005,10.75736982749629,8.792730523580348,4.781731124667564
Jogging,5.626049999999999,7.527699999999998,-0.6072632146499997,10.09288170957718,8.597079129436286,4.488851972581949
Jogging,6.233199999999999,6.88045,0.013075550300000032,9.441549078674807,8.414122090286737,4.424378345027706
Jogging,6.2335499999999975,7.9209499999999995,-0.10848605514999994,10.052395844202648,8.409129197891671,4.601016469113667
Jogging,5.887649999999999,8.088199999999999,-0.25354274807000016,10.339520170893886,8.66982207626955,4.8616608218784005
Jogging,6.836499999999998,8.002850000000002,-0.5281970925499998,10.170438577282267,8.312487752815255,4.93533450361901
Jogging,5.8583000000000025,7.581749999999997,-0.7982204576699995,10.46318812017594,8.5391869640814,4.918305536976386
Jogging,6.196999999999994,7.531850000000003,-0.2924969591600004,10.450473048368353,8.662884677297791,4.760560052832813
Jogging,7.062649999999998,6.946149999999994,-0.5499896542999999,9.160822222731015,8.74762823146248,4.078485651211797
Jogging,5.4343499999999985,7.395749999999996,0.06844223205000007,9.415024269083812,8.768183256845639,4.61250670251854
Jogging,5.879300000000001,7.772000000000002,-0.2863678299599999,10.37305048633042,8.63319077251122,4.557043255717508
Jogging,7.230600000000002,7.563000000000009,0.38674976909999986,10.51049170206111,8.329686330940635,5.310467867047352
Jogging,6.630599999999998,7.672950000000007,-0.06803369768000002,10.406615968680597,8.801190405865645,5.39159519029336
Jogging,7.274200000000002,7.81565,0.6099872757900002,9.909158159863322,8.753190348891058,5.100389609272768
Jogging,5.805850000000001,7.613800000000002,-0.30182690609999996,9.920055837372233,8.680643433067642,4.946855452352137
Jogging,5.706400000000005,7.07245,-0.03963520940000001,9.78225308490255,8.866537029300662,4.940462967337448
Jogging,6.582550000000001,7.153249999999998,-0.8488200668200001,9.483434220819115,8.745421023707756,4.79698914281498
Jogging,6.941750000000004,6.439250000000002,-2.6077517727800004,8.10501640294206,8.98376709927243,4.40403638210884
Jogging,7.603250000000004,6.792100000000002,-2.2348947587999994,7.533089614040567,8.779095121123174,4.465051948491782
Jogging,7.229550000000001,6.919499999999997,-1.3881858521299997,7.841965468525591,8.716604368017554,4.5238226945360696
Jogging,8.062099999999996,7.502399999999997,-1.8234921645300002,7.506045107496952,8.963295239349126,4.626384501840424
Jogging,8.283950000000006,7.644149999999993,-1.1219080354899988,7.471427644885805,8.973210619483305,4.464971029561277
Jogging,7.203750000000001,7.389399999999999,-1.565250359269999,7.52314896097005,9.005841021387875,4.483266598889293
Jogging,7.1967500000000015,6.841049999999998,-1.0707636209000002,7.026670794177622,8.412270673660869,4.095140048172041
Jogging,7.446450000000003,7.576550000000005,-1.43994314495,7.809508628755916,8.696582104424419,4.553773679929997
Jogging,7.308500000000002,6.8451000000000075,-1.6317176681000012,8.181203407566633,8.932232074862135,4.315010881037746
Jogging,7.613550000000004,7.138899999999999,-1.3721819400599995,7.659540698767806,8.619919655328674,4.331345276887445
Jogging,7.245349999999998,7.449649999999998,-0.9460693552499996,7.117116876987724,8.49999103620574,4.351451296770992
Jogging,7.99395,7.599400000000006,-0.44341041715,6.825354291428218,8.436167807504892,4.056665182615118
Jogging,7.369899999999997,7.2647999999999975,-0.9525390144999999,7.677317762744404,8.65532269849457,4.686369673264964
Jogging,7.376100000000007,6.769099999999991,-1.33343204829,7.602065494912859,8.803100252768994,4.270416929591185
Jogging,7.403250000000001,6.977750000000006,-0.9060255289199999,7.346728457801019,8.519410968709568,4.364432148450276
Jogging,7.9051,8.739349999999996,-1.4068457209500005,7.790188261895788,8.650244837938487,4.691321959167523
Jogging,7.759150000000002,7.298150000000006,-0.59881861013,7.18631752536561,8.618469303955091,3.982384691462264
Jogging,6.742899999999991,6.863999999999997,-1.0848607038899998,7.5823714213865365,8.65036450273344,4.622944682937101
Jogging,6.989950000000005,7.0372,-1.3016285402799994,7.19016563835877,8.588425608466364,4.182640737271789
Jogging,7.483600000000004,7.3287499999999985,-0.6091019675900001,7.61792484438337,8.357240891231411,5.011862096214348
Jogging,7.811749999999996,8.131650000000004,-0.6351848879999994,7.514927418680782,8.869558110915927,4.931385491038384
Jogging,7.573399999999996,7.860150000000001,-0.36897522969999996,7.0808206122393464,8.23081435840419,4.616422099207195
Jogging,7.910650000000005,7.7703999999999915,-0.29528912308000016,6.80579571793566,8.157604513396373,4.0673385599064265
Jogging,7.736949999999992,7.608499999999999,-0.14328606275000003,6.9163526418795485,8.721111608530318,4.577112024718254
Jogging,7.638999999999999,7.183950000000006,-0.6259911809000002,7.259858519877865,8.231487156128443,4.090826963071714
Jogging,7.222350000000005,7.345499999999995,-0.6827199322499999,6.971829963697732,8.311223975435224,4.521596079469275
Jogging,7.517700000000004,7.222150000000002,-0.6909602553199999,6.622797440636284,8.256379039976228,4.583398499459378
Jogging,7.1346000000000025,7.720549999999996,-0.24503006443000025,6.436912384460903,7.178477407287334,3.835455943784937
Jogging,6.409549999999999,6.845500000000002,-1.3079619886000002,7.698442138138819,8.695808945467945,4.273950804547316
Jogging,7.044749999999998,7.994399999999997,-1.7600894304799999,8.027819089526796,8.801505218458534,4.47620828690201
Jogging,7.420650000000002,7.5800000000000045,-1.43592515064,7.9670184506164095,8.870375573450671,4.968716409016787
Jogging,6.962400000000005,8.393999999999993,-1.3699345627699997,7.687045111924598,8.707177712588217,4.639542463157941
Jogging,7.970449999999999,8.269699999999991,-0.9092263259000002,7.803051863818876,9.122499432142885,4.779467558194002
Jogging,7.446550000000005,8.0488,-0.8695911106500003,7.929248482991632,8.750898162661155,5.028444247016283
Jogging,7.772950000000002,7.6001000000000065,-0.9278861913000003,8.028348128091423,8.660137870129335,5.293574879788262
Jogging,7.788499999999999,7.585699999999999,-0.32361943188000014,6.543381001028683,8.379925912650274,4.628360396840727
Jogging,7.014899999999992,7.193349999999998,-0.9777366598099999,7.145757288498586,8.369940669536302,4.33554878467849
Jogging,7.113299999999998,7.472550000000004,-0.4994581413699997,6.488363539220459,8.560264167100966,4.327822936374854
Jogging,7.253299999999999,7.353549999999995,-1.0443401463299997,7.217441890811189,8.57152102962517,4.284135571497566
Jogging,6.877650000000004,7.142099999999997,-0.9336748295000001,7.075678206924033,8.339975753432334,4.851949653759786
Jogging,7.655600000000004,7.664299999999997,-0.14961951340999996,7.245964785198845,8.397977473069984,4.910210285298941
Jogging,8.234949999999996,8.441849999999999,-0.8104787932900002,7.53471423415993,8.788186055622697,4.346006576453805
Jogging,7.079550000000005,7.5807999999999955,-0.5307849603,7.014845514010066,8.596287521702541,4.5006401484290155
Jogging,7.531099999999994,6.998450000000002,-0.60508393788,7.453711415080173,8.651830845688794,4.517222160454547
Jogging,7.084349999999996,8.19805,-1.4016699830999995,8.06541114028349,8.558608919132434,4.91710131325094
Jogging,7.465999999999999,7.795699999999998,-0.8900897298999993,7.272673227871368,8.366017256357315,4.319998362773293
Jogging,7.362300000000004,7.750100000000001,-0.9286353163499997,6.55865247757556,7.9640088633727295,4.001110865108534
Jogging,7.586350000000003,7.553549999999999,-0.23930950951999996,6.904759786993348,8.50897367858275,4.589311988062988
Jogging,7.676999999999997,7.733249999999997,-0.42195838190000023,6.673401413983787,8.662963849096554,4.999727824159731
Jogging,6.737849999999998,6.7677,-1.2062860722800004,7.189021702757167,8.461508336380293,4.189177353060673
Jogging,7.312399999999999,7.580749999999995,-0.4678589334999996,7.062344638927993,8.390801252909592,4.410495180406211
Jogging,6.574500000000006,7.558999999999992,-0.5522369966499993,7.04259158486106,7.99437056959584,4.278062562339202
Jogging,6.726699999999994,6.897100000000005,-0.7387676641500005,7.247677230408438,8.206143585921696,4.46373169962009
Jogging,7.511749999999999,7.308149999999997,-0.3527670201199999,7.2319570276481,8.751742458378727,4.476598270227643
Jogging,6.946900000000004,7.999549999999996,-0.38477483295,6.839280237042787,7.8965186844691795,4.770322974220219
Jogging,7.27975,7.913099999999993,-0.24720931492,6.440311912099102,8.65119136013929,4.5519348915329365
Jogging,7.2699499999999935,7.656150000000007,-0.3495662188199995,6.433043505309603,8.520540872580009,4.099084473791197
Jogging,0.25200000000000006,7.949600000000005,0.41194741565000004,5.430806782749483,8.408052244887866,8.182952809218017
Jogging,-0.21270000000000003,7.498899999999996,1.0243182727999998,5.8410655658641275,8.668078200411104,8.721575450743611
Jogging,-0.14625000000000019,6.7826999999999975,0.13014245055,4.9736281851502095,8.844176842993967,8.32138050321536
Jogging,-0.47319999999999995,7.9924499999999945,0.6212921903299999,5.227448598912415,8.932461521983095,8.166436606665757
Jogging,-0.4890499999999997,7.793500000000005,0.4534894724699997,5.277041922779643,9.440488699448885,8.808101099197046
Jogging,-0.22880000000000003,7.950750000000002,0.6309625795800003,5.064073931521895,9.249119308203719,8.663110208425003
Jogging,-0.4740999999999999,7.193599999999996,0.37026915959999984,4.717281091314398,9.179034667498303,8.508268029612733
Jogging,-0.31835000000000013,7.992699999999996,1.1403636122499998,5.11323052575842,9.015567591950333,8.77014395261654
Jogging,-0.22699999999999992,7.412499999999999,0.6244929656999998,5.065846127245144,8.638315822615903,8.238402048735061
Jogging,-0.6205000000000009,7.510149999999995,1.1488763196499991,5.516073702868497,8.910017933504786,8.549354603464275
Jogging,-0.5518499999999998,7.94375,1.3559055897499996,5.4030067078363535,9.16853152303818,9.008119899089284
Jogging,-0.7624000000000001,7.331950000000002,1.1411127534999996,5.605087534673907,9.209077709455713,8.894678668401452
Jogging,0.10499999999999986,7.9522000000000075,1.6157137570800006,5.43448822903848,8.78022607966618,8.036207406343795
Jogging,-0.2374999999999999,8.14225,1.5944660370799992,5.558341257757429,9.075907941485063,8.368002507422066
Jogging,-0.6241000000000002,7.901300000000003,1.0375300450499998,5.516694096902055,9.571552874646875,8.785593476748284
Jogging,-0.3563499999999999,7.475049999999998,0.26866136604000007,5.589715266568283,9.123257760158452,8.856705331490641
Jogging,-0.3333000000000002,6.9083499999999995,0.8519527673300007,5.639465485737467,8.966749285064573,8.654217622978463
Jogging,-0.4940000000000001,7.107200000000002,0.36284611655000015,5.483794856680066,8.836702479633896,8.620611566645978
Jogging,-0.15094999999999995,7.368999999999999,0.7074408971500002,5.041584420083049,9.436946263165295,8.861576287719034
Jogging,-0.1186999999999999,7.750449999999996,1.3723862863500003,5.487497009305397,8.680562430977064,8.232072603967522
Jogging,-0.41745000000000004,7.986650000000003,1.5602108557000003,5.6278936496846494,8.739263579792375,8.421787046588543
Jogging,-0.7441499999999998,7.859599999999997,0.8006721665500004,5.289024311566519,9.447347815324601,8.507277997427648
Jogging,0.1789999999999999,7.532800000000008,0.5369140719999999,5.4594905610257864,8.947150589902462,8.169665815035795
Jogging,-0.21104999999999996,7.547199999999999,0.9688153324999996,5.825085795084954,9.148430140201693,8.513502472897104
Jogging,0.002949999999999964,7.689550000000002,0.9820270778500009,5.807559083646952,9.259530703103074,8.771257555741924
Jogging,-0.3555499999999999,8.368049999999993,1.6208894863500003,5.5909769103044775,9.274941422426737,8.754004428856712
Jogging,0.16774999999999987,7.265199999999996,1.0895597414499998,5.594358917336274,9.329458986721825,8.561074960305133
Jogging,0.16434999999999994,7.895850000000001,0.43210554539999985,4.186675991378354,8.119048281819275,6.7674012721085886
Jogging,0.22889999999999994,6.902100000000002,-0.002860239800000193,5.763693660584792,9.68637937087862,9.485161241300938
Jogging,0.13765000000000008,8.075099999999999,1.4697036307999998,5.2693625693184805,9.002371769560895,8.812615913874202
Jogging,0.48699999999999993,7.553999999999997,0.5266307506999998,5.480435096251129,9.435574296859615,8.955177756553963
Jogging,0.2475,8.44115,1.8399046740799991,5.181711340094148,9.074042506764723,8.749857282496192
Jogging,-0.4693500000000002,6.702700000000001,-0.06571816435000014,4.884319498385785,9.785089606284407,8.490438189474135
Jogging,0.012499999999999964,7.084299999999996,-0.17733690982999964,5.153781433600639,9.987929927224945,9.147975814522583
Jogging,-0.007399999999999971,6.78655,0.19606491609999996,5.30979366679343,9.589900969275053,8.510075881534666
Jogging,-0.3173999999999997,7.3194999999999935,0.7532733269100008,5.213920219978582,9.549026562506635,8.504390234610218
Jogging,0.1917500000000001,7.558049999999997,0.7100968535500001,4.922533199787998,9.387236534051498,8.69225706993083
Jogging,0.74885,7.53195,0.50143311805,5.525243956732323,9.245276001244955,8.515169608978512
Jogging,0.6685999999999999,6.587099999999998,-0.08682974775000005,5.715214644452194,9.784328285066364,9.304890885273903
Jogging,0.3284999999999998,6.8398500000000055,-0.23828801185,5.390977736438343,9.472491432946043,8.651761841190538
Jogging,0.21844999999999998,7.513249999999997,0.6767270018799998,5.37109630102406,9.557206123230241,8.473589911871752
Jogging,0.4210500000000005,7.3653999999999975,0.8293429594500005,5.12033088180793,9.15876727128975,8.422044925409041
Jogging,0.7591999999999995,7.326749999999997,0.27710597075000004,5.464457046593955,9.770706909176281,8.7625734616779
Jogging,0.6052,7.865999999999998,0.51035442995,5.3104097978504,9.27794629415292,8.748603072795309
Jogging,-0.07390000000000015,8.009449999999994,1.1922571207499995,5.5927416879326435,8.998910944577808,8.212695589239614
Jogging,0.33800000000000013,7.813299999999997,0.7889586222000005,5.2085726591580395,8.954095220405037,7.559685306473597
Jogging,1.2829500000000003,8.090299999999996,1.8315281562499988,5.788885711985699,8.78476267100766,7.94667792870114
Jogging,0.1490499999999998,7.706000000000002,1.1653569467,5.376131559983561,9.597215571907737,8.407675937316546
Jogging,0.14349999999999993,7.124300000000008,0.30938623524999986,5.103188455471766,8.90313063960816,8.256101537717276
Jogging,0.7899,8.430399999999999,1.4685458676999994,5.602577205780718,8.477560557437803,8.449983518827619
Jogging,0.8983999999999989,7.39815,0.8616231750000003,4.995546804844988,9.118951885769265,8.240774482879226
Jogging,0.2890999999999999,6.747749999999994,0.3973736746500003,5.329531284132095,9.122917656668385,8.083048356116631
Jogging,0.45310000000000017,7.598650000000001,1.1624285819499998,4.9035512093085725,9.328359670823225,8.448076199853979
Jogging,0.6131500000000003,7.746299999999999,0.9551950075999999,5.381992922383206,9.504737845810793,8.395637239251355
Jogging,1.3862500000000009,8.222599999999998,1.5982115757499995,5.919465159656057,8.771102177436724,7.597134108535638
Jogging,0.6581500000000001,7.2044999999999995,0.7737038613799997,5.052865655662227,8.722383194572732,7.719529100615665
Jogging,-1.9652500000000002,9.797600000000005,0.5679004025899999,7.006751728613778,6.9348341627123,5.369435919982895
Jogging,-3.77575,6.963549999999998,0.013279830639999815,8.343555478789495,8.252354309879022,6.04384718250072
Jogging,-4.646500000000001,6.8665999999999965,0.4779380187,8.707559226812197,8.146935635022905,5.610403721014411
Jogging,-4.567150000000002,7.905599999999995,1.1243597073699996,8.569093135409167,7.997558084602007,5.851131846195128
Jogging,-4.454900000000001,7.717800000000002,0.6731856942000002,8.474037025381568,8.291529076844682,6.080082571904168
Jogging,-4.237199999999999,6.232400000000005,-0.11093775613999998,7.9141698606306505,8.25230244953449,5.830291949923779
Jogging,-4.158350000000002,7.294099999999994,-0.3405767940500001,7.766497485576577,8.103724820713571,6.107235346159469
Jogging,2.855049999999999,6.876699999999996,-1.54100614239,8.676146355115092,8.884272089643254,6.068718598222682
Jogging,8.427550000000002,6.031349999999999,-0.8611465000199996,7.787067522533917,9.53923765047613,4.864764017136655
Jogging,8.441649999999997,5.986599999999999,-0.7972670524200001,9.191950530233028,10.137306315618732,5.918740769211299
Jogging,9.699099999999996,6.621200000000007,0.4067035993500002,9.192458630221934,10.124858634660498,4.989683424764908
Jogging,8.197550000000001,6.411799999999999,-0.6804725426000003,9.010704382279119,9.931117319621208,5.7866545298150225
Jogging,7.975249999999999,6.3779499999999985,-0.9097030327999999,8.907230078755088,8.841262859015735,5.65306880322538
Jogging,8.02335,6.203700000000002,-1.1863322544900006,8.65464788002006,9.443600386042196,5.838641777473344
Jogging,8.573799999999997,5.848200000000005,-0.38382140631999995,8.466571841883162,8.691336109993927,4.909701272498588
Jogging,8.4336,5.123750000000002,-0.4917626424000001,8.07450768852568,8.683945357518194,5.251359939197548
Jogging,9.311700000000002,6.5296,-0.4395967186899999,8.67690877209136,8.810254352102648,5.687736420630486
Jogging,8.133550000000007,7.235299999999998,-0.21104728221999994,9.188934403665877,8.447913060953404,5.436253681574209
Jogging,9.660999999999987,7.118899999999996,0.75987919431,8.42738101391938,9.145222922461075,5.4167271218593065
Jogging,9.165749999999994,7.381850000000003,-0.80400914398,8.773922498950391,9.405726582258328,5.632137427849902
Jogging,9.237200000000003,7.18075,-0.5315341069199998,8.748248534541675,9.342820097506527,5.524354670962199
Jogging,8.595799999999999,5.980750000000004,-1.34017410475,8.630545226958311,9.439337338204524,5.522710009250742
Jogging,8.492349999999993,5.918049999999995,0.26484767773999995,8.39124693374084,9.219093563259934,5.846915192384035
Jogging,7.305899999999996,5.299150000000003,-0.25742458912000005,8.623942026147429,8.325428914509617,4.953624660491895
Jogging,8.655599999999998,6.810700000000001,-0.5081070689,8.914474009966709,8.857791364061713,5.221192062062421
Jogging,8.685799999999993,5.92125,0.019681393779999924,9.031929701379058,9.545767824238727,5.537136516496437
Jogging,7.979799999999992,5.895750000000004,-0.44763274811000026,9.31883152897007,8.914469376176797,5.354913320351626
Jogging,8.311049999999994,6.425999999999999,-0.7620584492200004,9.065972628239061,8.902243689855258,5.850453661462015
Jogging,8.043300000000007,5.756350000000002,-0.5360287580200006,8.626864730910482,8.713993146675156,5.293775699977697
Jogging,8.302450000000002,5.0699000000000005,-0.5708287533299997,8.435163448893428,9.336042870100899,4.820621380788037
Jogging,8.228300000000004,5.546700000000002,-0.5553015840700002,9.051708692910225,9.368354628869536,4.972606635210494
Jogging,8.881500000000004,6.0761499999999975,-0.8332247503199995,8.465212452106355,9.83064895987858,5.225909286928221
Jogging,8.293799999999996,8.196650000000004,-1.1873538140700015,10.593066498858878,9.996439480582309,5.270528578050681
Jogging,8.661350000000002,8.777850000000004,-0.5113078377,10.59636159598493,9.633146392774435,6.176075806470325
Jogging,8.371600000000006,7.824450000000002,-0.5723951146000004,9.91997352889968,9.324772146029998,5.985771195373151
Jogging,7.54635,7.245499999999997,-1.1199330873199995,9.818506276670865,9.9657464981973,5.226403424351786
Jogging,9.154000000000002,7.486150000000004,0.16589584442,9.876417982285073,10.048543216875125,4.844495392901246
Jogging,9.829599999999996,7.7186999999999975,-0.7493915527999988,8.820689237988482,9.296628248670048,5.260724811685295
Jogging,9.2851,7.253199999999996,-0.16078819592000013,9.090722477659803,10.270087939811287,5.099174320506209
Jogging,7.082950000000002,5.586300000000003,-0.061563989269999855,8.309144432702896,7.988548418780224,5.329805200357658
Jogging,8.747500000000004,6.758500000000005,0.3852515621999999,9.275518528354588,9.25618146030698,6.552108516161353
Jogging,7.496649999999999,4.896900000000003,-0.6644005754999999,8.79380373891142,9.594984367630591,6.111531154172885
Jogging,7.834649999999994,6.413750000000004,-0.0443342313100001,8.47177251377335,9.074132290285835,5.419679849692267
Jogging,7.669300000000002,5.83335,-1.0284043435000003,9.091170243261306,9.136742449607095,5.324415992620466
Jogging,7.786299999999998,5.81105,-0.48202410106999977,8.859873367630732,8.708538604186291,5.603340495764862
Jogging,7.645549999999997,4.8691,-0.3593047645999993,8.698821424097734,8.95479452106931,5.0017032075374175
Jogging,7.97025,4.876649999999999,-0.24543867331999988,8.88920266715688,8.442082031265336,5.3673186298369755
Jogging,8.970149999999999,6.609300000000001,0.7584491006999999,8.661027854416291,9.097719550254084,5.771856140905705
Jogging,8.209399999999999,6.576600000000003,-0.6387942981500001,8.951656854583463,8.96165048061368,5.20677621482274
Jogging,8.2404,5.52975,0.10412756470999994,8.874306418648182,9.121022183167252,5.357266180796473
Jogging,8.761200000000004,6.542999999999999,0.04630920030000002,9.20472664029807,8.605616256595393,5.986392499417803
Jogging,7.221800000000005,5.261250000000006,-0.7744529651000006,8.545512781777207,8.85998927693692,5.315983287632971
Jogging,8.4656,6.670050000000006,-1.5049803196600005,9.15026910881965,9.072130690960604,6.338097934698484
Jogging,8.190049999999998,5.849650000000006,-0.5358925717400007,9.11191309764283,9.472626650289708,5.269873428460095
Jogging,4.985500000000003,7.345199999999993,-1.054283026169999,9.022928234204127,8.363729720296497,4.031397492040343
Jogging,-3.411900000000001,3.1254999999999997,0.19572438247,8.179593027804167,9.133258663757173,6.050266296470751
Jogging,2.9106500000000017,9.358299999999996,0.7198353642099994,6.018474412070197,8.221612473739057,6.6885288122987
Jogging,-2.3703000000000007,7.8362000000000025,0.33274508452999996,5.044400937085626,8.51408159976384,6.949348757626015
Jogging,-6.329749999999994,5.4506999999999985,0.22153494650999989,8.244987296234928,8.44918446363331,6.014662145562886
